9; Konoko no nanatsu no oiwaini --Hard--; 210737.70610101003
7; La Bamba --Hard--; 128733.19372097563
7; LONG TRAIN RUNNIN' --Hard--; 74795.28737250817
7; LOVE AT FIRSTSIGHT(TwinMasterplan Mix) --Hard--; 68268.64796536799
9; MATSURI (J-SUMMER MIX) --Hard--; 77859.34457399149
6; MODERN GIRL --Hard--; 48497.910640346345
8; MONDO STREET --Hard--; 159139.02973333315
7; MOON --Hard--; 102000.90145622117
7; Morning Glory --Hard--; 83509.24762507809
7; MR.DABADA (Groove Wonder Remix) --Hard--; 58995.92196140658
8; Mugen --Hard--; 106684.39325842654
7; murmur twins --Hard--; 117075.67210119661
6; My Only Shining Star --Hard--; 75702.48669552668
8; NIJIIRO --Hard--; 93838.49238646677
9; No.13 --Hard--; 214135.20557491155
6; PEACE(^^)v --Hard--; 58309.745205330764
7; PUT YOUR FAITH IN ME(SATURDAY NIGHT MIX) --Hard--; 71359.03056000006
7; Quick Master --Hard--; 83286.90152692642
7; rainbow rainbow --Hard--; 120366.57664335651
8; RED ZONE --Hard--; 138275.1902040815
8; SEDUCTION(Vocal Remix) --Hard--; 163726.75220496507
8; Ska Ska No.3 --Hard--; 91293.51168831161
7; Star Gate Heaven --Hard--; 67805.9190443312
7; SURRENDER(YOUR LOVE) --Hard--; 66418.61065353031
8; TIERRA BUENA --Hard--; 78331.55966670146
8; Tino's White Horse --Hard--; 106233.85937120515
7; TOXIC (FT company Edit) --Hard--; 97700.59444257716
8; TRUE LOVE --Hard--; 132057.98728205168
6; Under the Sky --Hard--; 68709.09337995332
7; WHAT A WONDERFUL WORLD --Hard--; 82769.47999580055
8; WOOKIE WOOKIE --Hard--; 120995.47733333305
9; Xepher --Hard--; 210573.07906673904
8; A thing called LOVE --Hard--; 98631.60976197793
8; AIN'T NO MOUNTAIN HIGH ENOUGH --Hard--; 49125.90095238096
10; AM-3P(CHAOS Special) --Challenge--; 142415.15806286072
8; ANGELUS --Hard--; 106333.75506666508
9; Arrabbiata --Hard--; 284641.5918367347
10; B4U(VOLTAGE Special) --Challenge--; 180102.8751917191
8; Blind Justice ~Torn souls Hurt Faiths~ --Hard--; 147649.07076923078
8; Bloody Tears (IIDX EDITION) --Hard--; 96477.55490761112
9; BRILLIANT 2U(STREAM Special) --Challenge--; 135347.170351746
8; Burn Baby Burn --Hard--; 109535.52672268891
8; CaptivAte~CHIKAI~ --Hard--; 165735.88317460316
8; D2R(FREEZE Special) --Challenge--; 34272.775387785565
10; DEAD END(GROOVE RADAR Special) --Challenge--; 305334.370659754
6; dream of love --Hard--; 35541.649663856835
6; DYNAMITE RAVE(AIR Special) --Challenge--; 92432.16173333365
7; Electrified --Hard--; 75986.28538597414
7; Every Day, Every Night(NM STYLE) --Hard--; 66316.98701298703
7; FAINT --Hard--; 57360.89493333335
8; FIRE --Hard--; 143263.60811204507
7; Freeway Shuffle --Hard--; 90496.49339614638
8; JUPITER The Bringer of Jollity --Hard--; 97982.62222222226
8; L'amour et la liberte (Darwin & DJ Silver remix) --Hard--; 109384.88713012473
8; MARS WAR 3 --Hard--; 164238.81354723705
8; Music In The Rhythm --Hard--; 139696.72985974036
7; My Favorite Things --Hard--; 51613.466666666696
9; NGO --Hard--; 202466.46032702088
10; NGO --Challenge--; 290233.0722761362
9; PARANOiA (HADES) --Hard--; 341842.02845691214
10; PARANOiA (HADES) --Challenge--; 554088.5151847645
